Namespace(batch_size=1024, dataset='arxiv', decode_channels=256, decode_layers=3, device=0, dropout=0.5, epochs=400, eval_steps=1, feature_type='E', hidden_channels=128, log_steps=1, lr=0.001, mask_ratio=0.8, mask_type='dm', num_layers=2, patience=50, runs=3, seed=42, use_sage='GCN', use_valedges_as_input=False)
loading ogb dataset...
Loading pretrained LM features (explanations) ...
LM_emb_path: ../prt_lm/ogbn-arxiv2/microsoft/deberta-base-seed0.emb
### Input graph arxiv is directed
Start training with mask ratio=0.8 # optimization edges=833616 / 1042020
Run: 01, Epoch: 01, Best_epoch: 01, Best_valid: 99.49%, Loss: 0.4099, 
Run: 01, Epoch: 39, Best_epoch: 38, Best_valid: 99.79%, Loss: 0.2897, 
***************
Run: 01, Epoch: 40, Best_epoch: 38, Best_valid: 99.79%, Loss: 0.2888, 
***************
Run: 01, Epoch: 41, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2895, 
***************
Run: 01, Epoch: 42, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2880, 
***************
Run: 01, Epoch: 43, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2878, 
***************
Run: 01, Epoch: 44, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2884, 
***************
Run: 01, Epoch: 45, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2898, 
***************
Run: 01, Epoch: 46, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2887, 
***************
Run: 01, Epoch: 47, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2898, 
***************
Run: 01, Epoch: 48, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2893, 
***************
Run: 01, Epoch: 49, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2897, 
***************
Run: 01, Epoch: 50, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2882, 
***************
Run: 01, Epoch: 51, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2877, 
***************
Run: 01, Epoch: 52, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2887, 
***************
Run: 01, Epoch: 53, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2899, 
***************
Run: 01, Epoch: 54, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2897, 
***************
Run: 01, Epoch: 55, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2897, 
***************
Run: 01, Epoch: 56, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2910, 
***************
Run: 01, Epoch: 57, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2904, 
***************
Run: 01, Epoch: 58, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2923, 
***************
Run: 01, Epoch: 59, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2905, 
***************
Run: 01, Epoch: 60, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2908, 
***************
Run: 01, Epoch: 61, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2910, 
***************
Run: 01, Epoch: 62, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2909, 
***************
Run: 01, Epoch: 63, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2907, 
***************
Run: 01, Epoch: 64, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2909, 
***************
Run: 01, Epoch: 65, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2918, 
***************
Run: 01, Epoch: 66, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2918, 
***************
Run: 01, Epoch: 67, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2909, 
***************
Run: 01, Epoch: 68, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2920, 
***************
Run: 01, Epoch: 69, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2903, 
***************
Run: 01, Epoch: 70, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2913, 
***************
Run: 01, Epoch: 71, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2905, 
***************
Run: 01, Epoch: 72, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2907, 
***************
Run: 01, Epoch: 73, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2898, 
***************
Run: 01, Epoch: 74, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2926, 
***************
Run: 01, Epoch: 75, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2925, 
***************
Run: 01, Epoch: 76, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2927, 
***************
Run: 01, Epoch: 77, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2917, 
***************
Run: 01, Epoch: 78, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2921, 
***************
Run: 01, Epoch: 79, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2919, 
***************
Run: 01, Epoch: 80, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2913, 
***************
Run: 01, Epoch: 81, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2924, 
***************
Run: 01, Epoch: 82, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2918, 
***************
Run: 01, Epoch: 83, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2927, 
***************
Run: 01, Epoch: 84, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2919, 
***************
Run: 01, Epoch: 85, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2930, 
***************
Run: 01, Epoch: 86, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2924, 
***************
Run: 01, Epoch: 87, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2917, 
***************
Run: 01, Epoch: 88, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2951, 
***************
Run: 01, Epoch: 89, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2950, 
***************
Run: 01, Epoch: 90, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2940, 
***************
Run: 01, Epoch: 91, Best_epoch: 41, Best_valid: 99.79%, Loss: 0.2927, 
***************
Early stop at 91
##### Testing on 0/3
Traceback (most recent call last):
  File "s2gae_nc_acc.py", line 394, in <module>
    main()
  File "s2gae_nc_acc.py", line 372, in main
    args.dataset)
  File "../data_utils/logistic_regression_eval.py", line 71, in fit_logistic_regression
    y_train_labels = np.argmax(y_train, axis=1)
  File "<__array_function__ internals>", line 6, in argmax
  File "/mnt/home/tangxiaqiang/miniconda3/envs/graph/lib/python3.7/site-packages/numpy/core/fromnumeric.py", line 1195, in argmax
    return _wrapfunc(a, 'argmax', axis=axis, out=out)
  File "/mnt/home/tangxiaqiang/miniconda3/envs/graph/lib/python3.7/site-packages/numpy/core/fromnumeric.py", line 57, in _wrapfunc
    return bound(*args, **kwds)
numpy.AxisError: axis 1 is out of bounds for array of dimension 1
